video_id,title,url,duration,tone,style,emotion,region_tags,language,duration_group,category
S0HuSzAqGPU,سلاف فواخرجي تثير الجدل مجدداً وتتمسك برأيها حول صيدنايا وبشار الأسد وما جرى في سوريا,https://www.youtube.com/watch?v=S0HuSzAqGPU,57,confrontational,interview,anger,"['Syria', 'Levant', 'MENA']",Arabic,Up to 1 minute,politics
bxXx-byilhA,فصائل في العراق تنقل أسلحة تحسباً لضربات أميركية وإسرائيلية.. فلماذا عادت الجبهة إلى التسخين مجددا؟,https://www.youtube.com/watch?v=bxXx-byilhA,92,confrontational,news report,fear,['Other'],Arabic,1 to 2 minutes,politics
wZHmvg0WGwA,ماذا يوجد في حقيبة لوجينا صلاح؟,https://www.youtube.com/watch?v=wZHmvg0WGwA,32,casual,casual report,none,['Other'],Mixed,Up to 1 minute,entertainment
jsXReLDzkIY,"ترامب يٌرسل أعضاء مافيا إلى ""سجن الجحيم"" في السلفادور كي لا يروا ضوء الشمس!.. ماذا يجري هناك؟",https://www.youtube.com/watch?v=jsXReLDzkIY,91,casual,news report,anger,['Other'],Arabic,1 to 2 minutes,crime
lykTIw9la6U,"تريندات | ""انفجعت وجاها سكري"" .. حزن على الطفلة تيا المشهورة",https://www.youtube.com/watch?v=lykTIw9la6U,44,emotional,storytelling,sadness,['Other'],Arabic,Up to 1 minute,society
jKkqnxaB4tU,ما أوجه الشبه بين فهد وأحمد العوضي؟ وكيف يرى أحمد العوضي الانتقادات؟ أحمد يرد عبر بلينكس,https://www.youtube.com/watch?v=jKkqnxaB4tU,71,confrontational,interview,pride,"['Egypt', 'North Africa', 'MENA']",Arabic,1 to 2 minutes,entertainment
J3cwUFpW1OI,طلبت 17 مليون دينار شهرياً.. عراقية تطالب الدولة بحصتها من النفط في سابقة قانونية بتاريخ العراق,https://www.youtube.com/watch?v=J3cwUFpW1OI,55,confrontational,storytelling,anger,['Other'],Arabic,Up to 1 minute,economy
tPHKkGEnhyI,التعليق على فيديوهات رونالدو طريقة التواصل بين الجواسيس والاستخبارات الروسية!.. كيف؟,https://www.youtube.com/watch?v=tPHKkGEnhyI,66,satirical,storytelling,other,['Global'],Arabic,1 to 2 minutes,crime
nA3AWaY_eGM,قانون الجدات يثبت صحته.. الذهب يفرض نفسه مجدداً كأفضل استثمار ويصل لأعلى سعر له بالتاريخ,https://www.youtube.com/watch?v=nA3AWaY_eGM,53,factual,storytelling,none,['MENA'],Arabic,Up to 1 minute,economy
OPgzTBxXi2Q,لماذا قرر المخرج المصري محمد سامي اعتزال الدراما التلفزيونية فجأة؟,https://www.youtube.com/watch?v=OPgzTBxXi2Q,67,emotional,storytelling,hope,"['Egypt', 'North Africa', 'MENA']",Mixed,1 to 2 minutes,entertainment
X-O2sT1zoNU,بدون دفع كومشن ويقدم لك خيارات أوسع على مدار الساعة. سمسار بالذكاء الاصطناعي يسجل أول عملية بيع عقار,https://www.youtube.com/watch?v=X-O2sT1zoNU,59,factual,news report,none,['Global'],Arabic,Up to 1 minute,technology
WEWjIVS_WjA,عيد الأم على الأبواب.. إياك تهدي أمك أدوات مطبخ وأكيد لا تنسى حماتك من الهدية!,https://www.youtube.com/watch?v=WEWjIVS_WjA,44,inspirational,casual report,hope,['Global'],English,Up to 1 minute,society
EfnjNkZMrjY,العلماء يستخدمون التكنولوجيا لإنتاج لحوم في المختبر.. هل تجربها وتترك لحوم الأبقار؟,https://www.youtube.com/watch?v=EfnjNkZMrjY,57,factual,news report,none,['Global'],English,Up to 1 minute,technology
nxOZXYuyEGU,إذا سُرق هاتفك في لندن ستجده في سوق الحراش في الجزائر!.. كيف وصل إلى هناك؟,https://www.youtube.com/watch?v=nxOZXYuyEGU,102,factual,news report,none,['Global'],Mixed,1 to 2 minutes,crime
v_sEyXCxV2Q,"تريندات | ""نفسي أتحجب🧕🏼"".. استعراض في رمضان مستفز ويثير الجدل!",https://www.youtube.com/watch?v=v_sEyXCxV2Q,37,satirical,other,other,"['Egypt', 'North Africa', 'MENA']",Arabic,Up to 1 minute,society
_emXcSi2dVM,"كندا حنا تتذكر دور سميحة في مسلسل صبايا.. وتخبرنا عن دورها في مسلسل ""تحت الصفر""",https://www.youtube.com/watch?v=_emXcSi2dVM,108,factual,interview,none,['Other'],Arabic,1 to 2 minutes,entertainment
sNRXQjPuxUg,وثائق تتعلق باغتيال الرئيس السابق جون كينيدي نشرها الرئيس دونالد ترامب، فماذا تضمنت؟,https://www.youtube.com/watch?v=sNRXQjPuxUg,73,factual,news report,none,['Global'],Arabic,1 to 2 minutes,history
cAfODPPOB68,سمية الخشاب تواجه تحديات بمسلسل أم 44 الذي جمع ببطولته نجوم ونجمات من كل الوطن العربي تقريباً,https://www.youtube.com/watch?v=cAfODPPOB68,95,casual,storytelling,joy,['MENA'],Arabic,1 to 2 minutes,entertainment
yQDDvXdNuX8,"فرنسا تطلب استعادة تمثال الحرية من أميركا و""رد ناري"" من البيت الأبيض.. ماذا يجري؟!",https://www.youtube.com/watch?v=yQDDvXdNuX8,88,satirical,other,other,['Global'],Arabic,1 to 2 minutes,politics
wYP9hvcnxSY,"تريندات | ""مين حرامي الصحون؟"".. فضيحة ضحى ومكس في رمضان!",https://www.youtube.com/watch?v=wYP9hvcnxSY,40,confrontational,storytelling,anger,['Other'],Arabic,Up to 1 minute,society
_UK_ufY5omo,صورة محذوفة على تليفونك قد تؤدي إلى ترحيلك من أميركا!.. هذا ما جرى مع الدكتورة اللبنانية رشا علوية,https://www.youtube.com/watch?v=_UK_ufY5omo,105,factual,news report,none,"['USA', 'Global']",Arabic,1 to 2 minutes,politics
rNHiYtRGgcE,هذا ما يحدث لرواد الفضاء عندما يقضون فترة طويلة على محطة الفضاء الدولية!,https://www.youtube.com/watch?v=rNHiYtRGgcE,92,factual,storytelling,none,['Global'],Arabic,1 to 2 minutes,health
fHhFiXpX5T4,تراجع مواليد الصين للسنة الثالثة على التوالي مقابل تزايد اقتناء الكلاب والقطط 🐈🐩,https://www.youtube.com/watch?v=fHhFiXpX5T4,85,satirical,storytelling,other,['Global'],Arabic,1 to 2 minutes,society
qsjFWEgkUa4,لعبة اسفنجية قاتلة!.. ترند جديد على تيك توك يهدد حياة أطفالكم,https://www.youtube.com/watch?v=qsjFWEgkUa4,61,emotional,storytelling,fear,['Global'],Arabic,1 to 2 minutes,society
2fuSCWEzHJI,"""المهووسون به"" يسعون لوصم ""المهووسون منه"".. جمهوريون يهدفون لتصنيف الخائفين من ترامب كـمرضى!",https://www.youtube.com/watch?v=2fuSCWEzHJI,85,factual,news report,none,['Global'],Arabic,1 to 2 minutes,politics
aGBfixf4LI0,"احلق رموشك بتصير رجال!.. ترند جديد في عالم ""التجميل الرجالي"" بدعوى ""المظهر الرجولي""",https://www.youtube.com/watch?v=aGBfixf4LI0,66,satirical,casual report,other,['Global'],Arabic,1 to 2 minutes,society
bXtJTD2Ljlg,مهيرة عبدالعزيز تجري لابنتها جلسة لإزالة شعر الوجه بالليزر بسبب التنمر.. هل أنت مع الخطوة أم ضدها؟,https://www.youtube.com/watch?v=bXtJTD2Ljlg,77,emotional,storytelling,other,['Global'],Mixed,1 to 2 minutes,society
LPNkzonX5i0,"تريندات | ""كلمة معناها عيب 😱"".. كيكة أحمد الزامل الشهيرة تثير الجدل!",https://www.youtube.com/watch?v=LPNkzonX5i0,40,emotional,storytelling,other,['Other'],Arabic,Up to 1 minute,entertainment
V10j-QWX_Sk,"ميلاد وميليسا.. يا ويلهم من أبو عصام! ومين قال ""شوكتله هيبتله""؟",https://www.youtube.com/watch?v=V10j-QWX_Sk,104,casual,storytelling,none,['MENA'],Arabic,1 to 2 minutes,entertainment
r9AG8ncbCKg,"5 أيام في النهر! ""عيد الخليقة"" طقس ديني لطائفة الصابئة المندائية في العراق.. تعرف على أبرز ملامحه",https://www.youtube.com/watch?v=r9AG8ncbCKg,43,factual,storytelling,none,['Other'],Arabic,Up to 1 minute,culture
j8iLMAP02Zk,لام شمسية.. مسلسل جريء يفتح ملفات التحرش,https://www.youtube.com/watch?v=j8iLMAP02Zk,110,emotional,storytelling,other,['MENA'],Arabic,1 to 2 minutes,society
qudv3xXLq7M,سفينة زايد للمساعدات الإنسانية تصل العريش.. 5820 طنًا من الطعام والدواء لأهل غزة وبلينكس ترصد رحلتها,https://www.youtube.com/watch?v=qudv3xXLq7M,77,inspirational,storytelling,hope,"['Palestine', 'Levant', 'MENA']",Arabic,1 to 2 minutes,society
kjQoaFmXJh8,أرقام قياسية تكسرها النسخة التركية من مسلسل الهيبة، لكن هل استطاع النجوم الأتراك التفوق على تيم حسن,https://www.youtube.com/watch?v=kjQoaFmXJh8,79,emotional,storytelling,other,['Other'],Arabic,1 to 2 minutes,entertainment
ot5qOoncqlE,وكيل لامين يامال يحذر من عرض سعودي ضخم قد يغير كل شيء ويضع برشلونة في ورطة ..ما القصة؟,https://www.youtube.com/watch?v=ot5qOoncqlE,60,factual,news report,none,"['KSA', 'Gulf', 'MENA']",Arabic,Up to 1 minute,sports
Mi8ctBlfD88,"تريندات | ""عايزين واحد زيه"".. ماجد المصري في إش إش حلم البنات!",https://www.youtube.com/watch?v=Mi8ctBlfD88,52,satirical,other,other,"['Egypt', 'North Africa', 'MENA']",Arabic,Up to 1 minute,entertainment
txPkp5YJMSA,"""تيييييت"".. هذا عنوان حلقة فيفي عبده من برنامج رامز إيلون مصر، كيف كانت كواليس وقوعها في شباك رامز؟",https://www.youtube.com/watch?v=txPkp5YJMSA,55,emotional,storytelling,joy,"['Egypt', 'North Africa', 'MENA']",Arabic,Up to 1 minute,entertainment
A6ybwKAdGg4,"على طريقة اخدم نفسك بنفسك.. إدارة ترامب تهدي المهاجرين غير الشرعيين تطبيق ""رحل نفسك بنفسك""!",https://www.youtube.com/watch?v=A6ybwKAdGg4,94,satirical,other,other,['Global'],Mixed,1 to 2 minutes,politics
Xav2M5Q_6gc,قصة اللبناني الموقوف بمطار رفيق الحريري ولمن كانت الأموال؟,https://www.youtube.com/watch?v=Xav2M5Q_6gc,68,other,news report,none,"['Lebanon', 'Levant', 'MENA']",Arabic,1 to 2 minutes,crime
N7eMI2QtEUE,"""حبيبي قوم اتسحر"" مسحراتية توقظ الصائمين على طريقتها الخاصة..  فما رأيكم بها؟",https://www.youtube.com/watch?v=N7eMI2QtEUE,53,factual,storytelling,none,['MENA'],Arabic,Up to 1 minute,society
Sdl9RNLOs4I,تفريغ للطاقة السلبية وتقليل للتوتر عبر المشي فوق الأحجار النهرية.. تعرف على علم المنعكسات.,https://www.youtube.com/watch?v=Sdl9RNLOs4I,56,inspirational,storytelling,hope,"['UAE', 'Gulf', 'MENA']",Arabic,Up to 1 minute,health
-AG3i2d49wg,بار VS نتنياهو فمن ينتصر، وما علاقة الدولة العميقة بالخلاف؟,https://www.youtube.com/watch?v=-AG3i2d49wg,78,confrontational,news report,anger,['Other'],Arabic,1 to 2 minutes,politics
kE5jO2T2Hhs,سيف نبيل يكشف كواليس تصويره في المغرب وتجربته للغناء باللهجة المغربية!,https://www.youtube.com/watch?v=kE5jO2T2Hhs,71,casual,interview,none,"['Morocco', 'North Africa', 'MENA']",Arabic,1 to 2 minutes,entertainment
o_ZDTlew9so,"تريندات | ""فضحت الأردنيين"".. سخرية من أسمر قسمة ونصيب!",https://www.youtube.com/watch?v=o_ZDTlew9so,49,confrontational,casual report,anger,"['Jordan', 'Levant', 'MENA']",Mixed,Up to 1 minute,entertainment
0UoD8US4qao,إبراهيموفيتش من تسجيل الأهداف إلى توزيع اللكمات.. ما قصة انضمام السويدي لعالم الملاكمة الاستعراضية؟,https://www.youtube.com/watch?v=0UoD8US4qao,53,factual,news report,none,['Global'],Arabic,Up to 1 minute,sports
eKOSx9qiCW0,قلة النوم في رمضان متهمة بزيادة قياسية لحوادث السير بالأردن.. فما هي إرشادات الهيئات المعنية؟,https://www.youtube.com/watch?v=eKOSx9qiCW0,46,factual,news report,none,"['Jordan', 'Levant', 'MENA']",Arabic,Up to 1 minute,society
3aOhklSiZ2I,"بعد اتهامه بالانضمام ""للمنظمة العلوية"".. جمال سليمان يرد وينفي الإشاعات",https://www.youtube.com/watch?v=3aOhklSiZ2I,69,confrontational,news report,anger,"['Syria', 'Levant', 'MENA']",Arabic,1 to 2 minutes,society
5iqKrFMwZww,15 أم 18 مارس؟.. الشوارع كانت تحترق بينما كانت تمطر فوق النظام، أهل سوريا يتذكرون بدايات الثورة.,https://www.youtube.com/watch?v=5iqKrFMwZww,118,satirical,storytelling,anger,"['Syria', 'Levant', 'MENA']",Arabic,1 to 2 minutes,politics
iOH880gy1_8,المخرج مهند أبو رزق يوثق حكاية إحدى أقدم الطوائف المسيحية في العالم.. الكلدان المسيحيين..,https://www.youtube.com/watch?v=iOH880gy1_8,55,factual,storytelling,none,['Other'],Arabic,Up to 1 minute,society
pRBJlEnRwbg,بعد أن أكد أن للقاهرة لون واحد.. بنشرقي يغضب ملايين الزملكاوية ويتمنى انضمام زيزو وحكيمي للأهلي!,https://www.youtube.com/watch?v=pRBJlEnRwbg,79,emotional,interview,pride,"['Egypt', 'North Africa', 'MENA']",Arabic,1 to 2 minutes,sports
zRyjkLMzNg0,"""اسمعني بقلبك"".. حملة تطوعية ترافق سحور وإفطار مرافقي الأطفال المرضى في المشافي التونسية.",https://www.youtube.com/watch?v=zRyjkLMzNg0,67,inspirational,storytelling,hope,"['Tunisia', 'North Africa', 'MENA']",Arabic,1 to 2 minutes,society
CjiEdhPVCV4,لوجينا صلاح ترتدي الزي الذي ظهرت فيه بمسابقة ملكة جمال العالم، ما قصته وما دلالات رسوماته؟,https://www.youtube.com/watch?v=CjiEdhPVCV4,67,casual,storytelling,none,['Other'],Arabic,1 to 2 minutes,entertainment
YbtJrkQeAGE,اعتداءات المستوطنين تتصاعد في الضفة الغربية تحت حماية الجيش والشرطة، فهل ترامب السبب؟,https://www.youtube.com/watch?v=YbtJrkQeAGE,76,emotional,storytelling,anger,"['Palestine', 'Levant', 'MENA']",Mixed,1 to 2 minutes,conflict
OPlrMNp8EIY,ديون لبنان وودائع مواطنيه وتمويل حزب الله.. ملفات خطيرة تنتظر حاكم مصرف لبنان الجديد,https://www.youtube.com/watch?v=OPlrMNp8EIY,88,factual,news report,none,"['Lebanon', 'Levant', 'MENA']",Arabic,1 to 2 minutes,economy
yK4nApG48fU,"هل جربت يوما الـrejection therapy؟ اكتشف كيف يمكن لكلمة ""لا"" أن تقلل توترك الاجتماعي",https://www.youtube.com/watch?v=yK4nApG48fU,76,inspirational,storytelling,hope,['Other'],Mixed,1 to 2 minutes,society
pyE5Kle9--E,لما تلعب Split Fiction، خليك مستعد... مش كل مفاجآتها هتعجبك,https://www.youtube.com/watch?v=pyE5Kle9--E,67,confrontational,news report,anger,"['Lebanon', 'Levant', 'MENA']",Arabic,1 to 2 minutes,entertainment
Lns4lKc_F2E,معتصم النهار يتحدث عن علاقة غيث وروح المعقدة بمسلسل نفس.. لماذا يرتبط غيث بروح التي فقدت بصرها؟,https://www.youtube.com/watch?v=Lns4lKc_F2E,87,emotional,storytelling,hope,['MENA'],Arabic,1 to 2 minutes,entertainment
z-nkuwkre1w,الأرقام المميزة ليست جديدة لكن في دولة الإمارات هناك أرقام نبيلة تعرف على قصتها.,https://www.youtube.com/watch?v=z-nkuwkre1w,62,inspirational,news report,hope,"['UAE', 'Gulf', 'MENA']",Arabic,1 to 2 minutes,society
